Cities:
{"PlaceType"[Route]}{"Name"[Route 108]}{"MapFiles"[]}{"Position"[7,16]}{"Direction"[Horizontal]}{"RouteType"[Water]}
{"PlaceType"[Route]}{"Name"[Route 107]}{"MapFiles"[]}{"Position"[6,16]}{"Direction"[Horizontal]}{"RouteType"[Water]}
{"PlaceType"[Route]}{"Name"[Route 107]}{"MapFiles"[]}{"Position"[5,16]}{"Direction"[Horizontal]}{"RouteType"[Water]}
{"PlaceType"[Route]}{"Name"[Route 107]}{"MapFiles"[]}{"Position"[4,16]}{"Direction"[Horizontal]}{"RouteType"[Water]}
{"PlaceType"[Route]}{"Name"[]}{"MapFiles"[]}{"Position"[3,15]}{"Direction"[VerticalConnection]}{"RouteType"[Water]}
{"PlaceType"[Route]}{"Name"[]}{"MapFiles"[]}{"Position"[3,16]}{"Direction"[CurveUpRight]}{"RouteType"[Water]}
{"PlaceType"[Route]}{"Name"[Route 106]}{"MapFiles"[]}{"Position"[3,15]}{"Direction"[CurveDownLeft]}{"RouteType"[Water]}
{"PlaceType"[Route]}{"Name"[Route 106]}{"MapFiles"[]}{"Position"[2,15]}{"Direction"[Horizontal]}{"RouteType"[Water]}
{"PlaceType"[Route]}{"Name"[Route 106]}{"MapFiles"[]}{"Position"[1,15]}{"Direction"[CurveUpRight]}{"RouteType"[Water]}





